,overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
3233107,3.0,,False,"12 25, 2014",A2AHTUMQC1O3M8,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Glenn Wagstaff,"Functions well, but doesn't play nice with my Logitech track ball that uses the unifying receiver.  The K270 is compatible and would have been a better choice.","Not bad, but incompatible with Logitech Unifying Receiver",1419465600,
3233108,5.0,,True,"12 24, 2014",A2JFEMPNQJJ69J,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Wilson &amp; Irais,"I love this combination so much that I bought one set for my workdesk, and another set for my home office.",Excellent keyboard/mouse combo,1419379200,
3233109,5.0,,True,"12 24, 2014",A2W67NVQQE66UU,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Geoffrey D. Clarke,Reliable and affordable - recommend as a replacement for old and cranky peripherals,Five Stars,1419379200,
3233110,4.0,,True,"12 23, 2014",A33BM5QJG1DP5X,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},R Robles,"Very handy! The mouse causes unexpected changes to the mouse icon sometimes which I don't like. When I use the roller the page moves much more than the amount I roll, but it doesn't happen very often. I use it with my Dell Inspiron laptop to watch movies on my big screen TV and control it from my chair...very handy! I really like it!!",The mouse causes unexpected changes to the mouse icon sometimes which I don't like. When I use the roller the page moves ...,1419292800,
3233111,4.0,,True,"12 23, 2014",A2QWPXMB7XB44S,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Scot,Great Value.  This is a standard keyboard with quick access buttons but the reason to buy it is it has a caps lock indicator light!  my more expensive Logitech k330 does not.  It is very compact so it does not take up much desk space.  Compact mouse too.  For $15 it cannot be beat.  One super small usb receiver for both mouse and keyboard.,Everything you need.  CAPS lock light on an inexpensive wireless keyboard!!!,1419292800,
3233112,5.0,,True,"12 23, 2014",A32I21ZOSD1N7F,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},aidan61,It is good products for your money.,Five Stars,1419292800,
3233113,4.0,,True,"12 22, 2014",A3NW9AMHX90IJO,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},butter123,"Cheap, works, keyboard feels alright.

The input lag on this is pretty bad, do not try to game with this. the responsiveness is too slow and below average.","The input lag on this is pretty bad, do not try to game with this",1419206400,
3233114,4.0,,True,"12 22, 2014",A2FYHHLQEHN4LK,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},hari,very resilient: took quite a few bumps and still running perfect!,took quite a few bumps and still running perfect!,1419206400,
3233115,5.0,,True,"12 22, 2014",A3J2IWF41ZLISL,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Bill,"works great, we love these things",Five Stars,1419206400,
3233116,5.0,,True,"12 21, 2014",A1M8XRBT6EUMHA,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Phil C.,RECOMMEND !,Five Stars,1419120000,
3233117,5.0,,False,"12 21, 2014",A38N3I2I89E1FP,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Dave in AZ,"Great battery life.  I have tried many mouse/keyboards over the years, all promising battery life but none would last over 60 days on the mouse.  Well this one finally delivers!  6 Months and still going on the ONE  el-cheapo AA alkaline batterie in the mouse!  So I am now going to replace all my keyboards and my parents with this one.

Keyboard feel is good and it is not too noisy.  It has a real ""CAPS LOCK"" LED which is rare on wireless keyboards!

Mouse is on the small side but that's ok.  scroll wheel works good.  Only thing that is missing is a thumb button on the mouse used for the logitech magnifying mode.  If you don't want to install logitech's drivers for the scroll wheel they both still work with stock microsoft drivers.",Great battery life,1419120000,
3233118,4.0,,True,"12 21, 2014",A2PWHJHYVICBBB,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},wjhas,it worked,Four Stars,1419120000,
3233119,5.0,,True,"12 20, 2014",A3MDA891A1EPT8,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Chris W.,"Solid value for the money.  I liked it so much I bought another.  This thing feels good, is a good size and just all around a great value.  If you are looking for a cheap, well made combo this could be the one for you.","Great value for the money, works well.",1419033600,
3233120,4.0,,True,"12 20, 2014",A3JON2BZCCJJHD,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},A. Mathews,"Easy connection.
Good for the price.
Perfect for my windows laptop and mac.",Four Stars,1419033600,
3233121,5.0,,True,"12 20, 2014",A3SOAERPASC0BC,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Ray E. Lee,Small footprint and simple design. Works flawlessly.,Five Stars,1419033600,
3233122,3.0,,True,"12 20, 2014",AYL3J2ZQPAVE7,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Ibrahim,The keyboard is nice however the mouse is a bit small for a normal desktop mouse. The range is what really bothers me. It's about 10 feet on brand new batteries. I often have signal issues if there isn't direct sight and am more then 10 feet,Range isn't great,1419033600,
3233123,5.0,,True,"12 19, 2014",A1I0TCJKTY6K1H,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Corey,There. Aren't. Any. Wires. What is this witchcraft? The batteries in them have last well over a year and we leave them on constantly and drop them and spill things on them and they're totally fine. Can't beat 'em.,The batteries in them have last well over a year and we leave them on constantly and drop them and spill things on them and they,1418947200,
3233124,4.0,,True,"12 18, 2014",A3VNKN3S6LKS6W,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Jac11,Works great for the price. cant beat it.,Four Stars,1418860800,
3233125,5.0,,True,"12 18, 2014",A2Z0M4WKSNS4YH,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},K.W,Keyboard and mouse easy to hook up....very comfortable to use,Five Stars,1418860800,
3233126,5.0,,True,"12 17, 2014",A74W61RTKEXVW,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Curtis,These work incredibly well for the low cost.,My new tv remotes.,1418774400,
3233127,5.0,,True,"12 17, 2014",A2OTQMC69J8MUI,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Emileigh,I bought these because the USB adapter for our PS2 stype mice and keyboard was creating hellacious RF interference on our radios.  And now we have none.,Very nice - and the price is right,1418774400,
3233128,5.0,,True,"12 17, 2014",A3TE1JJJZ9SV36,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Alex Barcoza,"Amazingly, the product works perfectly, I recommend it to everyone.",Five Stars,1418774400,
3233129,3.0,,True,"12 16, 2014",AR1MTSNJ5KQ03,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Estebansito,"In my room, where I have my computer setup, it's cramped, so I really needed this wireless combo. Cords were bothering me because I couldn't type good enough since I have use the keyboard on my lap(I don't have a desk).
Good Price. Logitech is a good brand. I like the fact that the mouse and keyboard have on/off switches. The batteries that came with this product are terrible
I forgot to add, that you don't need to install any software!
One major problem.
-the keyboard is unresponsive
EDIT/
I believe the keyboard to be flawed, I try to type, and keyboard does not respond. I try turning it off and turning it back on and it starts work. I just replaced the batteries, and turned it on and the keyboard took about ten to fifteen seconds to respond. I at first i attributed this occurrence to the batteries dying, but once I replaced the batteries the problem persisted; I sit close to the computer so I don't think this is a connectivity issue. For this issue I dropped this from four stars to three. I believe this problem, the keyboard being unresponsive, is worthy of a deduction of stars.
Additionally, the mouse can be unresponsive too, but not near as bad as the keyboard.",Looking for wireless,1418688000,
3233130,5.0,,True,"12 16, 2014",A16061ZZ9PKUDE,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Cuong,good set of wireless device.,Five Stars,1418688000,
3233131,5.0,,True,"12 16, 2014",AUPGTG2X59395,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},P. Davis,"Works great, good price, nice quick-keys.",Great Job Logitech,1418688000,
3233132,5.0,,True,"12 16, 2014",A38YF82OII72OS,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},F. Bosak,"This isn't a long range set, but it works well enough from my couch to my computer which is about 10-15' away. This is a light, but sturdy set. The price is fantastic.",Exactly what I was looking for.,1418688000,
3233133,1.0,,True,"12 16, 2014",A1YC0ZUL7HDGQF,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Tie,"I loved this combo for a while. Then they would start to randomly disconnect....AND it started happening outside of Amazon's return window. Very inconvenient. At only $20, I thought I'd found a heck of a deal...should have known.",You get what you pay for,1418688000,
3233134,5.0,,True,"12 15, 2014",A2RG8V8EP5YYJ7,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Mike Z,"I have to say following the most popular customer's choice will never be disappointed.

This wireless combo is really the best choice taking the price into consideration.",... following the most popular customer's choice will never be disappointed. This wireless combo is really the best choice ...,1418601600,
3233135,5.0,,True,"12 15, 2014",A2QAH6UNUXCSP1,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Jim C,"much better than the 'waterproof ' model
had too many issues with the waterproof model's mouse skipping
and the waterproof KBD did not have a CAPS on light",much better than the 'waterproof ' model had too many issues ...,1418601600,
3233136,4.0,,True,"12 15, 2014",A1RENI9T6OCYGZ,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Jeff Perreault,"So far so good. Range is definitely 8 - 10 ft, at least for the mouse. Setup was automatic, so no issues there.",Good product,1418601600,
3233137,5.0,,True,"12 13, 2014",AJRJVJPTQO37H,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Nikki H Harmon,"Great touch, plug and play and lightweight",Good wireless keyboard,1418428800,
3233138,2.0,2,True,"12 13, 2014",A3Q97ZSICX4DJH,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},TMac,"Not very good.  My PC is directly under my desk and I have to place the wireless USB in the front slot to get any signal. Moreover, when I am typing or moving the mouse at times, I have to move my keyboard really close to the USB transmitter to get it to work. I bought these for my recording station to cut down on my cables but, it seems to be more of a pain then anything.  The last thing I need when I do a mix down or edit a track is to have the Mouse or keyboard stop working.  I am going to use a USB extender to move it to the top of my studio desk to see if that helps.",keyboard and mouse just randomly stop working even though they are no more than 2 feet from the USB port with Dongle,1418428800,['https://images-na.ssl-images-amazon.com/images/I/71yWM8-hyaL._SY88.jpg']
3233139,5.0,,True,"12 13, 2014",AIMMGLJNKTPD9,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Raj_RJ,"Installation is really quick on all platforms. Considering logitech's brand name, product is cheap. Hence go for it.",Five Stars,1418428800,
3233140,2.0,,True,"12 13, 2014",A41AMP7CJ4BAN,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},J. Griffiths,"Keyboard works fine, but the mouse is awful. Looses connection and is very delayed if you are more than a few feet away.","Keyboard works fine, but the mouse is awful",1418428800,
3233141,5.0,,True,"12 12, 2014",A3QLPQD9M2FNJ2,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Kelby H. McGaughey,"works great, but its nothing fancy",Five Stars,1418342400,
3233142,1.0,,True,"12 12, 2014",A1L0ZS6CQ9R87E,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Jack Crenshaw,"I installed this combo two days ago.
Yesterday, I noticed that the NumLock indicator light isn't working.
Today, the mouse failed

You can see that a two-day lifetime doesn't work for me.",My experience not so good,1418342400,
3233143,5.0,,True,"12 12, 2014",AWHP142GQ1GWP,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},MARC,No problems with the product or seller!,Five Stars,1418342400,
3233144,5.0,,False,"12 11, 2014",A22LMDBECFRAM7,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Adam H,Very nice set.  It is very nice to have both the keyboard and mouse on a single dongle.  I wanted a full keyboard with keypad at times when typing on a laptop.,Very nice set. It is very nice to have both ...,1418256000,
3233145,5.0,,True,"12 11, 2014",A22TKCLPN415J5,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Christy425,I bought this as an extra keyboard and mouse for my classroom.  It works great!  I was surprise at how well it worked.  The keyboard is light but substantial and very smooth.  You won't be disappointed!,It works great! I was surprise at how well it worked,1418256000,
3233146,4.0,,True,"12 11, 2014",A19MHIEYLRH52L,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Patricia Murtagh,"used on Lenovo All In One Windows 8 PC - no issues, has convenient CAPS LOCK illumination",good stuff,1418256000,
3233147,5.0,,True,"12 11, 2014",A2ITC9VZBJ7ACG,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},stantest,"This keyboard and mouse was a great value for $17.99 a Black Friday sale! With the ""plug and play"", it takes about one minute to set up and get going, very user-friendly!","Great product, great value!",1418256000,
3233148,2.0,,True,"12 11, 2014",A1X34K3TC9WWBZ,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Amazon Customer,Lasted 1 month.,Two Stars,1418256000,
3233149,5.0,,True,"12 11, 2014",ANMN58B61GQVY,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},M. A.,Very good.,Five Stars,1418256000,
3233150,4.0,,True,"12 11, 2014",A3E2MOGHVWK51Q,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},DON,"A good, cheap combo that will please likely 80% of all its potential users. I returned it to get the M570 trackball mouse and K360 keyboard, but only because the price was comparable at the time and I wanted something different. That aside, this is still a great value and well worth a look.","A great value, if a bit budget conscious.",1418256000,
3233151,5.0,,True,"12 10, 2014",A3DD5UI2JN2KID,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},David Armenta,Everything's included,looks great,1418169600,
3233152,5.0,,True,"12 10, 2014",A5X444UZBWXW2,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},RM GRAPHICS,"SO FAR GOOD, TWO INSTALLED ON PCs FIVE FEET APART AND NO CONFLICT. THE OFF/ON SWITCHES ARE A PLUS AND THE
LIGHTED CAPS-ON KEY. INSTALL WAS A NO-BRAINER, PLUG IN, TURN ON PC AND READY. THE DONGLE DOESN'T PROTRUDE
FAR SO IS SAFER THAN A LOT OF OTHERS.","SO FAR GOOD, TWO INSTALLED ON PCs FIVE FEET APART AND ...",1418169600,
3233153,5.0,,True,"12 10, 2014",A1EZY2EGHBDU47,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Donna S.,good product would recommend to others,Five Stars,1418169600,
3233154,3.0,,True,"12 10, 2014",ALB1XFLJ41ARU,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Snickers99,"I wish there were 2.5 star reviews.  Two seems too low, but three seems too high.  It's OK.  I do notice lag sometimes with the mouse.  But I do have the receiver part plugged into the back of my PC so maybe sometimes that causes a lag?  I don't know.  It's OK but frustrating when it lags.  Not sure I would get it again.  The keyboard seems fine.  I just need to remember to turn them both off after shutting down.",I Notice Lag Sometimes,1418169600,
3233155,1.0,,True,"12 10, 2014",ACC2PAA01Q2DM,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Nick,poor product.  From day both the keyboard and mouse lost connection often.  not recommended at all.,It is a Buy if you want to waste your money,1418169600,
3233156,2.0,,True,"12 9, 2014",A3ONISS2XB89FI,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},O. Jensen,"Keyboard is great. Mouse has slight delay. I need it for editing and fine movements, so 90% of people won't notice. However, it makes the mouse virtually useless for me =/",Keyboard is great. Mouse has slight delay,1418083200,
3233157,5.0,,True,"12 9, 2014",A3MKCVT2YQ5UOC,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Jeff S.,"A bit on the small side, but I keep mine on a Logitech Lapdesk, so the small size is actually better for me.",so the small size is actually better for me,1418083200,
3233158,5.0,,True,"12 9, 2014",AOY3R7BNYZJ4M,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},yinchiat,"If you read my other review you will note that I am a cheap guy. Wait, cheap? No! This is call smart. There have keyboard combination out here with few more buttons and few more bucks. Why am I going to spend more on those function what I may not use ever? As long as it works like the basic keyboard and mouse it is great! Best deal you can get with this combination. At the moment of writing I have been using it for 2 months, really satisfy this.",This is call smart. There have keyboard combination out here with few ...,1418083200,
3233159,5.0,,True,"12 8, 2014",A2P66E1ULH1M9H,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},ZBatia,I am very satisfied with the set. Highly recommend. Good quality and no problems.,I am very satisfied,1417996800,
3233160,5.0,,True,"12 8, 2014",A32IIIFW9ZD7MU,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},g614,"Works great. Only tested to 12 feet, but no problems there.",Five Stars,1417996800,
3233161,5.0,,True,"12 8, 2014",A1XOTTC29RYBW1,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},jungyong park,so nice with this price.,Five Stars,1417996800,
3233162,5.0,,True,"12 8, 2014",A39YCRBR7OMXK2,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Larry T.,Good!  Have two of them,Good! Have two of,1417996800,
3233163,5.0,,True,"12 8, 2014",A3UUI9TFQP1BNX,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Firepool,Great product.  Use these for office staff.  I would buy again.,I prefer Logitech,1417996800,
3233164,5.0,,True,"12 8, 2014",A2RISXEJ2R7S62,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},brubenstein92,works great,Five Stars,1417996800,
3233165,4.0,,True,"12 8, 2014",A2JHFOD5MQKI7G,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},SUPERJIN1985,Pretty good combo. I wish the mouse had a little light to indicate battery life. Only works short distances. I only sit 6 feet from my pc but I had to mount the receiver on the front of the computer and not on the back or the keyboard is laggy.,Pretty good combo,1417996800,
3233166,5.0,,True,"12 7, 2014",A198GFJN5Y1KOY,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Robin Haaland,"Prompt delivery, works wonderful - no complaints at all!",works wonderful - no complaints at all,1417910400,
3233172,5.0,,True,"12 7, 2014",A16RRHBRGZKS8G,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},David H. Rosenbaum,Pleasure to use. So much better than the crap that came with my Lenovo Ideacenter.,So much better than the crap that came with my Lenovo Ideacenter,1417910400,
3233173,5.0,,True,"12 7, 2014",A2FFN45KOXLXIQ,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Barbara White,Have been using since receiving.  Keyboard very quiet along with the mouse. Very happy with purchase. Would highly recommend for ease of use.,Keyboard and mouse,1417910400,
3233174,5.0,,True,"12 7, 2014",AVNPAA3Z7DQA7,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Darrell,"Excellent, no problem to set up. Love the USB plug-in to operate the items.",Five Stars,1417910400,
3233175,5.0,,True,"12 7, 2014",A1MYVRTEVHILVW,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},tra miller,ta da!!! it works like a keyboard and mouse (wireless),it works like a keyboard and mouse (wireless),1417910400,
3233176,4.0,,True,"12 6, 2014",A2LXT1AG5ETLQF,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Glenn Sugar,"It would be nice to have a backlight on the keyboard, but other than that they work great.",Four Stars,1417824000,
3233177,5.0,,True,"12 6, 2014",A2JZ0J0I74Z7LC,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Guillermo Trovato,"Excellent product! Long battery life, excellent range; the whole package!",Five Stars,1417824000,
3233178,5.0,,False,"12 6, 2014",A1VRANSQ0WF1YS,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Robin M,"I bought this to replace a Microsoft combination kit from a few years back. I got it on a deal at Staples in my local area. I wasn't expecting such a finished product for the price and was quite impressed for the $15 I paid. It seems better than the older combo I had in finish and ease of connection. My old system had a large dongle that sat on my desk and would lose range if it fell to the floor. This has a very small unit that plugs in the back of my computer.

The KB is just fine for my needs, I have others that have unnecessary keys that I never use and this just has a few extra fairly useful ones. The KB uses 2x AAA.

The mouse is marketed as a small mouse and it is that but still very functional. So if you like to have a larger mouse then this may not be the right combo for you. The mouse is optical and only uses one AA battery.

I also was very impressed when I attached the Logitech nano receiver and the whole system connected without me messing around with drivers etc, worked very well.

I think it's a great product for the price and seems to function well. I don't think I need anything more from a wireless KB/Mouse combo.",Good product for the price.,1417824000,
3233179,5.0,,True,"12 6, 2014",AWEEI1O2DBT21,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},ssp,Works great for the price.,Five Stars,1417824000,
3233180,5.0,,True,"12 5, 2014",A2I6QM8E0PV53D,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Oleg,"IMHO, the best Logitech keyboard and mouse.",the best Logitech keyboard and mouse,1417737600,
3233181,5.0,,True,"12 5, 2014",A2GD9PVA2FGSHF,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},S Knight,I have only had for a few days but so far it's amazing.  If it lasts the price is amazing.,Great!,1417737600,
3233182,4.0,,True,"12 5, 2014",AJZM9S0P53Q03,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},pop1645,keyboard worked fine but mouse was a different story,Four Stars,1417737600,
3233183,5.0,,True,"12 5, 2014",A351EU44G954KE,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Israel Flores III,Great combo.,Five Stars,1417737600,
3233184,2.0,,True,"12 4, 2014",AFRP6CB54HZ5E,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Ric,clunky,Two Stars,1417651200,
3233185,5.0,,True,"12 4, 2014",A2BYTFHROT1WZW,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Stacy,"Works perfectly, I use this set with my Insignia Flex tablet.",Five Stars,1417651200,
3233186,4.0,,True,"12 3, 2014",A25SZY2J80P7FD,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Darling Suicide,"Functional, cheap, works like a charm.",works like a charm,1417564800,
3233187,4.0,,True,"12 3, 2014",A309PFIYJO5458,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},RMALDO,"good overall but a bit fragile, my keyboard fell from my bed to the carpet (about 18 inches) and never worked right again.",good but don't drop it,1417564800,
3233188,5.0,,False,"12 3, 2014",A104TBOWU2CH4O,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Jason,"The combo works very well, especially for the price! The keyboard is well spaced and sturdy giving it a nice feel when typing. The shortcuts are minimal but they are programmable using the Logitech setpoint software. The mouse is on the small side but even with my larger than average hands I don't find it to be uncomfortable. I have never had a problem with the wireless range using this combo in a room that is 20'x14' and so far after 6 months of daily use the batteries are still shown as being ""good"".",A great keyboard and mouse combo for the price!,1417564800,
3233189,5.0,,True,"12 3, 2014",A1EWYH868KCZ3G,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Daniel,"This wireless combo is great! Would I prefer to have a Mac keyboard and mouse? Yes. Do I want to spend the money to get them? No. If you're like me, you'll like this set.",Great Combo,1417564800,
3233190,5.0,,True,"12 3, 2014",AMX64FWN1TVS,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Brent Williams,Purchased this item to replace a wired keyboard and mouse. The logitech item works well keyboard buttons are cushioned and work easy. The mouse rolls smoothly and teh buttns click easily. I would recommend this as a good entry level system.,The logitech item works well keyboard buttons are cushioned and work easy. The mouse rolls smoothly and teh buttns click ...,1417564800,
3233191,5.0,,True,"12 3, 2014",A1FG39APYD9S72,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},David McKinney,Can't beat it for the price. I'll stick with Logitech.,Five Stars,1417564800,
3233192,4.0,,True,"12 3, 2014",AEWRIO8O5RHUO,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Ben,"The keyboard keys are a little squishy for my tastes, but the whole package is fine. I am using this right now, and will probably keep using it everyday at work.",but the whole package is fine. I am using this right now,1417564800,
3233193,5.0,,True,"12 2, 2014",AHP3T2W33A26Z,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Floyd Pink,Very good mouse and keyboard. Could not beat the price. Fast delivery.,Five Stars,1417478400,
3233194,5.0,,True,"12 2, 2014",A1CU8QX6CYLMRF,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Linda Saylor,works great,Five Stars,1417478400,
3233195,5.0,,True,"12 2, 2014",A13G34EAZXEXE8,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Mr. Big,"Excellent wireless keyboard and mouse. NO MORE CABLES !! Window 7 Pro 64-bit detected them immediately and they were working within seconds. Highly recommended, both the seller and the keyboard and mouse.",NO MORE CABLES !!,1417478400,
3233196,5.0,,True,"12 1, 2014",A1KX1QT4F7V3CL,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},A. BRENES-MARIN,Bellisimo. Perfecto. Great wireless system.,Great wireless system,1417392000,
3233197,5.0,,True,"12 1, 2014",A3F0Y9ZCD08O0W,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},jasenjude,"I've been using this keyboard/mouse combo for ~6 months now.  No complaints whatsoever.  I wanted a cheap combo for use on the living room table where it will be abused and ultimately die.
So far its survived the kids, minor spills, sit-ons, drops....Like I said, I expected to replace this often, but this combo has taken all that we've dished out and it still works like a champ.  Keys are still in tact.  I never have connection problems and I use this about 8 feet from the CPU base.  I also use this daily and I have only replaced the keyboard batteries once in 6 months.
I was looking for a relatively small, light, reliable keyboard.  This does the trick.  A 'forward' and 'back' button would have been nice to have on the mouse, but it was not very important to me.",No complaints whatsoever.,1417392000,
3233198,5.0,,True,"12 1, 2014",A13Y2J48PUWDGS,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},David,I am in love with this keyboard. It is very comfortable to use. Just make sure that you pull the small usb receiver from the box before you throw it away.,I am in love with this keyboard,1417392000,
3233199,4.0,,True,"12 1, 2014",A1EL2FMHLNPRT4,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},SgtPepper,"TOP,,AMAZON SELLER,,10/10,,BIG,,THANKS,,()",JUST AS DESCRIBED - DELIVERED ON TIME,1417392000,
3233200,4.0,,True,"12 1, 2014",A29ERX69P8EN9N,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Timbus,"The only reason I am giving this 4 stars is because if I don't use the computer for a while I have to hit the keys on the keyboard a few times before it starts working again, kind of as if it falls asleep. That doesn't happen all the time but more often it does.
Other than that it works great. Responds very well once it has ""woken"" up.",One minor glitch.,1417392000,
3233201,5.0,,True,"12 1, 2014",A14HVIZRM8N77M,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Billy D,Love the keyboard. Would highly recommend,Five Stars,1417392000,
3233202,5.0,,True,"12 1, 2014",A2ZHTXSU8F4K5G,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Donna M. Rhoten,I bought this for my daughter for her birthday.  She will love it..,wireless accesories,1417392000,
3233203,5.0,,True,"11 30, 2014",A2R8S0UDN1K25O,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Anthony Corrales,This is an awesome product!  There's really not much more to say.  It came as described and was easy to setup.,Great price and great product.,1417305600,
3233204,4.0,,True,"11 30, 2014",A11U853QYV59EN,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},A.T.,"I needed a cheap wireless keyboard and mouse for a media server. Sometimes a couple of keys fail to depress unless you hit them exactly straight down. Range isn't that impressive and overall the build quality doesn't seem too high. But then again, for seventeen bucks this set performs its job - a reliable, low-usage simple keyboard for a computer tucked away in a TV stand. I would buy it again for the same role.","Not perfect, but very good for 17 bucks.",1417305600,
3233205,5.0,,True,"11 30, 2014",A3PL0AD3ZS4XXC,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Jtwalk45,"Perfect out of the box , just plug in the chip and mouse and keyboard worked perfict",Best deal ever,1417305600,
3233206,5.0,,True,"11 29, 2014",AZRVG1HPL7KKZ,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Richard Powers,Works great,Five Stars,1417219200,
3233207,1.0,,True,"11 28, 2014",A3VIT8DLGB31HO,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},murphy,KEYBOARD DOES NOT WORK WILL RETURN FOR CREDIT,KEYBOARD DOES NOT WORK WILL RETURN FOR CREDIT,1417132800,
3233208,5.0,,True,"11 28, 2014",A18O7VHH496YLT,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},ana teresa romero,excellent a little heavy but very comfortable and slightly smaller keyboard and mouse for comparison to normal.,Five Stars,1417132800,"['https://images-na.ssl-images-amazon.com/images/I/71G6v4aVgrL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71LwfcU1GTL._SY88.jpg']"
